origem_piloto,centre,model_name,model_version,init_date,target_month,lead,member,forecast_prec_mm,requested_lat,requested_lon,selected_lat,selected_lon,grid_distance_km,variable_original,units_original,conversion_applied,source_url,source_type,localizacao
2007-01,NOAA_NCEP,CFSv2,,2007-01,2007-01,1,11.0,86.78,-7.8,-47.95,-8.0,-48.0,22.91,prec,mm/day,mm/day * 31 dias (2007-01),https://iridl.ldeo.columbia.edu/SOURCES/.Models/.NMME/.NCEP-CFSv2/.HINDCAST/.MONTHLY/.prec/X/-47.95/VALUE/Y/-7.8/VALUE/S/(Jan%202007)/(Jan%202007)/RANGEEDGES/L/(0.5)/(5.5)/RANGEEDGES/data.nc,NetCDF/IRIDL_LEGACY,Fazendas_Sinobras_Centroide
2007-01,NOAA_NCEP,CFSv2,,2007-01,2007-01,1,12.0,121.332,-7.8,-47.95,-8.0,-48.0,22.91,prec,mm/day,mm/day * 31 dias (2007-01),https://iridl.ldeo.columbia.edu/SOURCES/.Models/.NMME/.NCEP-CFSv2/.HINDCAST/.MONTHLY/.prec/X/-47.95/VALUE/Y/-7.8/VALUE/S/(Jan%202007)/(Jan%202007)/RANGEEDGES/L/(0.5)/(5.5)/RANGEEDGES/data.nc,NetCDF/IRIDL_LEGACY,Fazendas_Sinobras_Centroide
2007-01,NOAA_NCEP,CFSv2,,2007-01,2007-01,1,13.0,117.582,-7.8,-47.95,-8.0,-48.0,22.91,prec,mm/day,mm/day * 31 dias (2007-01),https://iridl.ldeo.columbia.edu/SOURCES/.Models/.NMME/.NCEP-CFSv2/.HINDCAST/.MONTHLY/.prec/X/-47.95/VALUE/Y/-7.8/VALUE/S/(Jan%202007)/(Jan%202007)/RANGEEDGES/L/(0.5)/(5.5)/RANGEEDGES/data.nc,NetCDF/IRIDL_LEGACY,Fazendas_Sinobras_Centroide
2007-01,NOAA_NCEP,CFSv2,,2007-01,2007-01,1,14.0,94.012,-7.8,-47.95,-8.0,-48.0,22.91,prec,mm/day,mm/day * 31 dias (2007-01),https://iridl.ldeo.columbia.edu/SOURCES/.Models/.NMME/.NCEP-CFSv2/.HINDCAST/.MONTHLY/.prec/X/-47.95/VALUE/Y/-7.8/VALUE/S/(Jan%202007)/(Jan%202007)/RANGEEDGES/L/(0.5)/(5.5)/RANGEEDGES/data.nc,NetCDF/IRIDL_LEGACY,Fazendas_Sinobras_Centroide
2007-01,NOAA_NCEP,CFSv2,,2007-01,2007-01,1,15.0,120.796,-7.8,-47.95,-8.0,-48.0,22.91,prec,mm/day,mm/day * 31 dias (2007-01),https://iridl.ldeo.columbia.edu/SOURCES/.Models/.NMME/.NCEP-CFSv2/.HINDCAST/.MONTHLY/.prec/X/-47.95/VALUE/Y/-7.8/VALUE/S/(Jan%202007)/(Jan%202007)/RANGEEDGES/L/(0.5)/(5.5)/RANGEEDGES/data.nc,NetCDF/IRIDL_LEGACY,Fazendas_Sinobras_Centroide
2007-01,NOAA_NCEP,CFSv2,,2007-01,2007-01,1,16.0,181.596,-7.8,-47.95,-8.0,-48.0,22.91,prec,mm/day,mm/day * 31 dias (2007-01),https://iridl.ldeo.columbia.edu/SOURCES/.Models/.NMME/.NCEP-CFSv2/.HINDCAST/.MONTHLY/.prec/X/-47.95/VALUE/Y/-7.8/VALUE/S/(Jan%202007)/(Jan%202007)/RANGEEDGES/L/(0.5)/(5.5)/RANGEEDGES/data.nc,NetCDF/IRIDL_LEGACY,Fazendas_Sinobras_Centroide
2007-01,NOAA_NCEP,CFSv2,,2007-01,2007-01,1,17.0,196.595,-7.8,-47.95,-8.0,-48.0,22.91,prec,mm/day,mm/day * 31 dias (2007-01),https://iridl.ldeo.columbia.edu/SOURCES/.Models/.NMME/.NCEP-CFSv2/.HINDCAST/.MONTHLY/.prec/X/-47.95/VALUE/Y/-7.8/VALUE/S/(Jan%202007)/(Jan%202007)/RANGEEDGES/L/(0.5)/(5.5)/RANGEEDGES/data.nc,NetCDF/IRIDL_LEGACY,Fazendas_Sinobras_Centroide
2007-01,NOAA_NCEP,CFSv2,,2007-01,2007-01,1,18.0,166.061,-7.8,-47.95,-8.0,-48.0,22.91,prec,mm/day,mm/day * 31 dias (2007-01),https://iridl.ldeo.columbia.edu/SOURCES/.Models/.NMME/.NCEP-CFSv2/.HINDCAST/.MONTHLY/.prec/X/-47.95/VALUE/Y/-7.8/VALUE/S/(Jan%202007)/(Jan%202007)/RANGEEDGES/L/(0.5)/(5.5)/RANGEEDGES/data.nc,NetCDF/IRIDL_LEGACY,Fazendas_Sinobras_Centroide
2007-01,NOAA_NCEP,CFSv2,,2007-01,2007-01,1,19.0,102.851,-7.8,-47.95,-8.0,-48.0,22.91,prec,mm/day,mm/day * 31 dias (2007-01),https://iridl.ldeo.columbia.edu/SOURCES/.Models/.NMME/.NCEP-CFSv2/.HINDCAST/.MONTHLY/.prec/X/-47.95/VALUE/Y/-7.8/VALUE/S/(Jan%202007)/(Jan%202007)/RANGEEDGES/L/(0.5)/(5.5)/RANGEEDGES/data.nc,NetCDF/IRIDL_LEGACY,Fazendas_Sinobras_Centroide
2007-01,NOAA_NCEP,CFSv2,,2007-01,2007-01,1,20.0,115.439,-7.8,-47.95,-8.0,-48.0,22.91,prec,mm/day,mm/day * 31 dias (2007-01),https://iridl.ldeo.columbia.edu/SOURCES/.Models/.NMME/.NCEP-CFSv2/.HINDCAST/.MONTHLY/.prec/X/-47.95/VALUE/Y/-7.8/VALUE/S/(Jan%202007)/(Jan%202007)/RANGEEDGES/L/(0.5)/(5.5)/RANGEEDGES/data.nc,NetCDF/IRIDL_LEGACY,Fazendas_Sinobras_Centroide
2007-01,NOAA_NCEP,CFSv2,,2007-01,2007-01,1,21.0,130.17,-7.8,-47.95,-8.0,-48.0,22.91,prec,mm/day,mm/day * 31 dias (2007-01),https://iridl.ldeo.columbia.edu/SOURCES/.Models/.NMME/.NCEP-CFSv2/.HINDCAST/.MONTHLY/.prec/X/-47.95/VALUE/Y/-7.8/VALUE/S/(Jan%202007)/(Jan%202007)/RANGEEDGES/L/(0.5)/(5.5)/RANGEEDGES/data.nc,NetCDF/IRIDL_LEGACY,Fazendas_Sinobras_Centroide
2007-01,NOAA_NCEP,CFSv2,,2007-01,2007-01,1,22.0,241.056,-7.8,-47.95,-8.0,-48.0,22.91,prec,mm/day,mm/day * 31 dias (2007-01),https://iridl.ldeo.columbia.edu/SOURCES/.Models/.NMME/.NCEP-CFSv2/.HINDCAST/.MONTHLY/.prec/X/-47.95/VALUE/Y/-7.8/VALUE/S/(Jan%202007)/(Jan%202007)/RANGEEDGES/L/(0.5)/(5.5)/RANGEEDGES/data.nc,NetCDF/IRIDL_LEGACY,Fazendas_Sinobras_Centroide
2007-01,NOAA_NCEP,CFSv2,,2007-01,2007-01,1,23.0,198.469,-7.8,-47.95,-8.0,-48.0,22.91,prec,mm/day,mm/day * 31 dias (2007-01),https://iridl.ldeo.columbia.edu/SOURCES/.Models/.NMME/.NCEP-CFSv2/.HINDCAST/.MONTHLY/.prec/X/-47.95/VALUE/Y/-7.8/VALUE/S/(Jan%202007)/(Jan%202007)/RANGEEDGES/L/(0.5)/(5.5)/RANGEEDGES/data.nc,NetCDF/IRIDL_LEGACY,Fazendas_Sinobras_Centroide
2007-01,NOAA_NCEP,CFSv2,,2007-01,2007-01,1,24.0,188.827,-7.8,-47.95,-8.0,-48.0,22.91,prec,mm/day,mm/day * 31 dias (2007-01),https://iridl.ldeo.columbia.edu/SOURCES/.Models/.NMME/.NCEP-CFSv2/.HINDCAST/.MONTHLY/.prec/X/-47.95/VALUE/Y/-7.8/VALUE/S/(Jan%202007)/(Jan%202007)/RANGEEDGES/L/(0.5)/(5.5)/RANGEEDGES/data.nc,NetCDF/IRIDL_LEGACY,Fazendas_Sinobras_Centroide
2007-01,NOAA_NCEP,CFSv2,,2007-01,2007-02,2,1.0,288.127,-7.8,-47.95,-8.0,-48.0,22.91,prec,mm/day,mm/day * 28 dias (2007-02),https://iridl.ldeo.columbia.edu/SOURCES/.Models/.NMME/.NCEP-CFSv2/.HINDCAST/.MONTHLY/.prec/X/-47.95/VALUE/Y/-7.8/VALUE/S/(Jan%202007)/(Jan%202007)/RANGEEDGES/L/(0.5)/(5.5)/RANGEEDGES/data.nc,NetCDF/IRIDL_LEGACY,Fazendas_Sinobras_Centroide
2007-01,NOAA_NCEP,CFSv2,,2007-01,2007-02,2,2.0,306.997,-7.8,-47.95,-8.0,-48.0,22.91,prec,mm/day,mm/day * 28 dias (2007-02),https://iridl.ldeo.columbia.edu/SOURCES/.Models/.NMME/.NCEP-CFSv2/.HINDCAST/.MONTHLY/.prec/X/-47.95/VALUE/Y/-7.8/VALUE/S/(Jan%202007)/(Jan%202007)/RANGEEDGES/L/(0.5)/(5.5)/RANGEEDGES/data.nc,NetCDF/IRIDL_LEGACY,Fazendas_Sinobras_Centroide
2007-01,NOAA_NCEP,CFSv2,,2007-01,2007-02,2,3.0,217.97,-7.8,-47.95,-8.0,-48.0,22.91,prec,mm/day,mm/day * 28 dias (2007-02),https://iridl.ldeo.columbia.edu/SOURCES/.Models/.NMME/.NCEP-CFSv2/.HINDCAST/.MONTHLY/.prec/X/-47.95/VALUE/Y/-7.8/VALUE/S/(Jan%202007)/(Jan%202007)/RANGEEDGES/L/(0.5)/(5.5)/RANGEEDGES/data.nc,NetCDF/IRIDL_LEGACY,Fazendas_Sinobras_Centroide
2007-01,NOAA_NCEP,CFSv2,,2007-01,2007-02,2,4.0,581.092,-7.8,-47.95,-8.0,-48.0,22.91,prec,mm/day,mm/day * 28 dias (2007-02),https://iridl.ldeo.columbia.edu/SOURCES/.Models/.NMME/.NCEP-CFSv2/.HINDCAST/.MONTHLY/.prec/X/-47.95/VALUE/Y/-7.8/VALUE/S/(Jan%202007)/(Jan%202007)/RANGEEDGES/L/(0.5)/(5.5)/RANGEEDGES/data.nc,NetCDF/IRIDL_LEGACY,Fazendas_Sinobras_Centroide
2007-01,NOAA_NCEP,CFSv2,,2007-01,2007-02,2,5.0,205.39,-7.8,-47.95,-8.0,-48.0,22.91,prec,mm/day,mm/day * 28 dias (2007-02),https://iridl.ldeo.columbia.edu/SOURCES/.Models/.NMME/.NCEP-CFSv2/.HINDCAST/.MONTHLY/.prec/X/-47.95/VALUE/Y/-7.8/VALUE/S/(Jan%202007)/(Jan%202007)/RANGEEDGES/L/(0.5)/(5.5)/RANGEEDGES/data.nc,NetCDF/IRIDL_LEGACY,Fazendas_Sinobras_Centroide
2007-01,NOAA_NCEP,CFSv2,,2007-01,2007-02,2,6.0,521.338,-7.8,-47.95,-8.0,-48.0,22.91,prec,mm/day,mm/day * 28 dias (2007-02),https://iridl.ldeo.columbia.edu/SOURCES/.Models/.NMME/.NCEP-CFSv2/.HINDCAST/.MONTHLY/.prec/X/-47.95/VALUE/Y/-7.8/VALUE/S/(Jan%202007)/(Jan%202007)/RANGEEDGES/L/(0.5)/(5.5)/RANGEEDGES/data.nc,NetCDF/IRIDL_LEGACY,Fazendas_Sinobras_Centroide
2007-01,NOAA_NCEP,CFSv2,,2007-01,2007-02,2,7.0,335.785,-7.8,-47.95,-8.0,-48.0,22.91,prec,mm/day,mm/day * 28 dias (2007-02),https://iridl.ldeo.columbia.edu/SOURCES/.Models/.NMME/.NCEP-CFSv2/.HINDCAST/.MONTHLY/.prec/X/-47.95/VALUE/Y/-7.8/VALUE/S/(Jan%202007)/(Jan%202007)/RANGEEDGES/L/(0.5)/(5.5)/RANGEEDGES/data.nc,NetCDF/IRIDL_LEGACY,Fazendas_Sinobras_Centroide
2007-01,NOAA_NCEP,CFSv2,,2007-01,2007-02,2,8.0,192.568,-7.8,-47.95,-8.0,-48.0,22.91,prec,mm/day,mm/day * 28 dias (2007-02),https://iridl.ldeo.columbia.edu/SOURCES/.Models/.NMME/.NCEP-CFSv2/.HINDCAST/.MONTHLY/.prec/X/-47.95/VALUE/Y/-7.8/VALUE/S/(Jan%202007)/(Jan%202007)/RANGEEDGES/L/(0.5)/(5.5)/RANGEEDGES/data.nc,NetCDF/IRIDL_LEGACY,Fazendas_Sinobras_Centroide
2007-01,NOAA_NCEP,CFSv2,,2007-01,2007-02,2,9.0,294.9,-7.8,-47.95,-8.0,-48.0,22.91,prec,mm/day,mm/day * 28 dias (2007-02),https://iridl.ldeo.columbia.edu/SOURCES/.Models/.NMME/.NCEP-CFSv2/.HINDCAST/.MONTHLY/.prec/X/-47.95/VALUE/Y/-7.8/VALUE/S/(Jan%202007)/(Jan%202007)/RANGEEDGES/L/(0.5)/(5.5)/RANGEEDGES/data.nc,NetCDF/IRIDL_LEGACY,Fazendas_Sinobras_Centroide
2007-01,NOAA_NCEP,CFSv2,,2007-01,2007-02,2,10.0,220.631,-7.8,-47.95,-8.0,-48.0,22.91,prec,mm/day,mm/day * 28 dias (2007-02),https://iridl.ldeo.columbia.edu/SOURCES/.Models/.NMME/.NCEP-CFSv2/.HINDCAST/.MONTHLY/.prec/X/-47.95/VALUE/Y/-7.8/VALUE/S/(Jan%202007)/(Jan%202007)/RANGEEDGES/L/(0.5)/(5.5)/RANGEEDGES/data.nc,NetCDF/IRIDL_LEGACY,Fazendas_Sinobras_Centroide
2007-01,NOAA_NCEP,CFSv2,,2007-01,2007-02,2,11.0,328.769,-7.8,-47.95,-8.0,-48.0,22.91,prec,mm/day,mm/day * 28 dias (2007-02),https://iridl.ldeo.columbia.edu/SOURCES/.Models/.NMME/.NCEP-CFSv2/.HINDCAST/.MONTHLY/.prec/X/-47.95/VALUE/Y/-7.8/VALUE/S/(Jan%202007)/(Jan%202007)/RANGEEDGES/L/(0.5)/(5.5)/RANGEEDGES/data.nc,NetCDF/IRIDL_LEGACY,Fazendas_Sinobras_Centroide
2007-01,NOAA_NCEP,CFSv2,,2007-01,2007-02,2,12.0,214.825,-7.8,-47.95,-8.0,-48.0,22.91,prec,mm/day,mm/day * 28 dias (2007-02),https://iridl.ldeo.columbia.edu/SOURCES/.Models/.NMME/.NCEP-CFSv2/.HINDCAST/.MONTHLY/.prec/X/-47.95/VALUE/Y/-7.8/VALUE/S/(Jan%202007)/(Jan%202007)/RANGEEDGES/L/(0.5)/(5.5)/RANGEEDGES/data.nc,NetCDF/IRIDL_LEGACY,Fazendas_Sinobras_Centroide
2007-01,NOAA_NCEP,CFSv2,,2007-01,2007-02,2,13.0,271.434,-7.8,-47.95,-8.0,-48.0,22.91,prec,mm/day,mm/day * 28 dias (2007-02),https://iridl.ldeo.columbia.edu/SOURCES/.Models/.NMME/.NCEP-CFSv2/.HINDCAST/.MONTHLY/.prec/X/-47.95/VALUE/Y/-7.8/VALUE/S/(Jan%202007)/(Jan%202007)/RANGEEDGES/L/(0.5)/(5.5)/RANGEEDGES/data.nc,NetCDF/IRIDL_LEGACY,Fazendas_Sinobras_Centroide
2007-01,NOAA_NCEP,CFSv2,,2007-01,2007-02,2,14.0,236.114,-7.8,-47.95,-8.0,-48.0,22.91,prec,mm/day,mm/day * 28 dias (2007-02),https://iridl.ldeo.columbia.edu/SOURCES/.Models/.NMME/.NCEP-CFSv2/.HINDCAST/.MONTHLY/.prec/X/-47.95/VALUE/Y/-7.8/VALUE/S/(Jan%202007)/(Jan%202007)/RANGEEDGES/L/(0.5)/(5.5)/RANGEEDGES/data.nc,NetCDF/IRIDL_LEGACY,Fazendas_Sinobras_Centroide
2007-01,NOAA_NCEP,CFSv2,,2007-01,2007-02,2,15.0,243.372,-7.8,-47.95,-8.0,-48.0,22.91,prec,mm/day,mm/day * 28 dias (2007-02),https://iridl.ldeo.columbia.edu/SOURCES/.Models/.NMME/.NCEP-CFSv2/.HINDCAST/.MONTHLY/.prec/X/-47.95/VALUE/Y/-7.8/VALUE/S/(Jan%202007)/(Jan%202007)/RANGEEDGES/L/(0.5)/(5.5)/RANGEEDGES/data.nc,NetCDF/IRIDL_LEGACY,Fazendas_Sinobras_Centroide
2007-01,NOAA_NCEP,CFSv2,,2007-01,2007-02,2,16.0,257.887,-7.8,-47.95,-8.0,-48.0,22.91,prec,mm/day,mm/day * 28 dias (2007-02),https://iridl.ldeo.columbia.edu/SOURCES/.Models/.NMME/.NCEP-CFSv2/.HINDCAST/.MONTHLY/.prec/X/-47.95/VALUE/Y/-7.8/VALUE/S/(Jan%202007)/(Jan%202007)/RANGEEDGES/L/(0.5)/(5.5)/RANGEEDGES/data.nc,NetCDF/IRIDL_LEGACY,Fazendas_Sinobras_Centroide
2007-01,NOAA_NCEP,CFSv2,,2007-01,2007-02,2,17.0,350.3,-7.8,-47.95,-8.0,-48.0,22.91,prec,mm/day,mm/day * 28 dias (2007-02),https://iridl.ldeo.columbia.edu/SOURCES/.Models/.NMME/.NCEP-CFSv2/.HINDCAST/.MONTHLY/.prec/X/-47.95/VALUE/Y/-7.8/VALUE/S/(Jan%202007)/(Jan%202007)/RANGEEDGES/L/(0.5)/(5.5)/RANGEEDGES/data.nc,NetCDF/IRIDL_LEGACY,Fazendas_Sinobras_Centroide
2007-01,NOAA_NCEP,CFSv2,,2007-01,2007-02,2,18.0,317.883,-7.8,-47.95,-8.0,-48.0,22.91,prec,mm/day,mm/day * 28 dias (2007-02),https://iridl.ldeo.columbia.edu/SOURCES/.Models/.NMME/.NCEP-CFSv2/.HINDCAST/.MONTHLY/.prec/X/-47.95/VALUE/Y/-7.8/VALUE/S/(Jan%202007)/(Jan%202007)/RANGEEDGES/L/(0.5)/(5.5)/RANGEEDGES/data.nc,NetCDF/IRIDL_LEGACY,Fazendas_Sinobras_Centroide
2007-01,NOAA_NCEP,CFSv2,,2007-01,2007-02,2,19.0,432.553,-7.8,-47.95,-8.0,-48.0,22.91,prec,mm/day,mm/day * 28 dias (2007-02),https://iridl.ldeo.columbia.edu/SOURCES/.Models/.NMME/.NCEP-CFSv2/.HINDCAST/.MONTHLY/.prec/X/-47.95/VALUE/Y/-7.8/VALUE/S/(Jan%202007)/(Jan%202007)/RANGEEDGES/L/(0.5)/(5.5)/RANGEEDGES/data.nc,NetCDF/IRIDL_LEGACY,Fazendas_Sinobras_Centroide
2007-01,NOAA_NCEP,CFSv2,,2007-01,2007-02,2,20.0,538.756,-7.8,-47.95,-8.0,-48.0,22.91,prec,mm/day,mm/day * 28 dias (2007-02),https://iridl.ldeo.columbia.edu/SOURCES/.Models/.NMME/.NCEP-CFSv2/.HINDCAST/.MONTHLY/.prec/X/-47.95/VALUE/Y/-7.8/VALUE/S/(Jan%202007)/(Jan%202007)/RANGEEDGES/L/(0.5)/(5.5)/RANGEEDGES/data.nc,NetCDF/IRIDL_LEGACY,Fazendas_Sinobras_Centroide
2007-01,NOAA_NCEP,CFSv2,,2007-01,2007-02,2,21.0,275.547,-7.8,-47.95,-8.0,-48.0,22.91,prec,mm/day,mm/day * 28 dias (2007-02),https://iridl.ldeo.columbia.edu/SOURCES/.Models/.NMME/.NCEP-CFSv2/.HINDCAST/.MONTHLY/.prec/X/-47.95/VALUE/Y/-7.8/VALUE/S/(Jan%202007)/(Jan%202007)/RANGEEDGES/L/(0.5)/(5.5)/RANGEEDGES/data.nc,NetCDF/IRIDL_LEGACY,Fazendas_Sinobras_Centroide
2007-01,NOAA_NCEP,CFSv2,,2007-01,2007-02,2,22.0,214.825,-7.8,-47.95,-8.0,-48.0,22.91,prec,mm/day,mm/day * 28 dias (2007-02),https://iridl.ldeo.columbia.edu/SOURCES/.Models/.NMME/.NCEP-CFSv2/.HINDCAST/.MONTHLY/.prec/X/-47.95/VALUE/Y/-7.8/VALUE/S/(Jan%202007)/(Jan%202007)/RANGEEDGES/L/(0.5)/(5.5)/RANGEEDGES/data.nc,NetCDF/IRIDL_LEGACY,Fazendas_Sinobras_Centroide
2007-01,NOAA_NCEP,CFSv2,,2007-01,2007-02,2,23.0,360.461,-7.8,-47.95,-8.0,-48.0,22.91,prec,mm/day,mm/day * 28 dias (2007-02),https://iridl.ldeo.columbia.edu/SOURCES/.Models/.NMME/.NCEP-CFSv2/.HINDCAST/.MONTHLY/.prec/X/-47.95/VALUE/Y/-7.8/VALUE/S/(Jan%202007)/(Jan%202007)/RANGEEDGES/L/(0.5)/(5.5)/RANGEEDGES/data.nc,NetCDF/IRIDL_LEGACY,Fazendas_Sinobras_Centroide
2007-01,NOAA_NCEP,CFSv2,,2007-01,2007-02,2,24.0,424.57,-7.8,-47.95,-8.0,-48.0,22.91,prec,mm/day,mm/day * 28 dias (2007-02),https://iridl.ldeo.columbia.edu/SOURCES/.Models/.NMME/.NCEP-CFSv2/.HINDCAST/.MONTHLY/.prec/X/-47.95/VALUE/Y/-7.8/VALUE/S/(Jan%202007)/(Jan%202007)/RANGEEDGES/L/(0.5)/(5.5)/RANGEEDGES/data.nc,NetCDF/IRIDL_LEGACY,Fazendas_Sinobras_Centroide
2007-01,NOAA_NCEP,CFSv2,,2007-01,2007-03,3,1.0,479.434,-7.8,-47.95,-8.0,-48.0,22.91,prec,mm/day,mm/day * 31 dias (2007-03),https://iridl.ldeo.columbia.edu/SOURCES/.Models/.NMME/.NCEP-CFSv2/.HINDCAST/.MONTHLY/.prec/X/-47.95/VALUE/Y/-7.8/VALUE/S/(Jan%202007)/(Jan%202007)/RANGEEDGES/L/(0.5)/(5.5)/RANGEEDGES/data.nc,NetCDF/IRIDL_LEGACY,Fazendas_Sinobras_Centroide
2007-01,NOAA_NCEP,CFSv2,,2007-01,2007-03,3,2.0,468.988,-7.8,-47.95,-8.0,-48.0,22.91,prec,mm/day,mm/day * 31 dias (2007-03),https://iridl.ldeo.columbia.edu/SOURCES/.Models/.NMME/.NCEP-CFSv2/.HINDCAST/.MONTHLY/.prec/X/-47.95/VALUE/Y/-7.8/VALUE/S/(Jan%202007)/(Jan%202007)/RANGEEDGES/L/(0.5)/(5.5)/RANGEEDGES/data.nc,NetCDF/IRIDL_LEGACY,Fazendas_Sinobras_Centroide
