origem_piloto,centre,model_name,model_version,init_date,target_month,lead,member,forecast_prec_mm,requested_lat,requested_lon,selected_lat,selected_lon,grid_distance_km,variable_original,units_original,conversion_applied,source_url,source_type,localizacao
2003-01,NOAA_NCEP,CFSv2,,2003-01,2003-01,1,23.0,133.652,-7.8,-47.95,-8.0,-48.0,22.91,prec,mm/day,mm/day * 31 dias (2003-01),https://iridl.ldeo.columbia.edu/SOURCES/.Models/.NMME/.NCEP-CFSv2/.HINDCAST/.MONTHLY/.prec/X/-47.95/VALUE/Y/-7.8/VALUE/S/(Jan%202003)/(Jan%202003)/RANGEEDGES/L/(0.5)/(5.5)/RANGEEDGES/data.nc,NetCDF/IRIDL_LEGACY,Fazendas_Sinobras_Centroide
2003-01,NOAA_NCEP,CFSv2,,2003-01,2003-01,1,24.0,149.455,-7.8,-47.95,-8.0,-48.0,22.91,prec,mm/day,mm/day * 31 dias (2003-01),https://iridl.ldeo.columbia.edu/SOURCES/.Models/.NMME/.NCEP-CFSv2/.HINDCAST/.MONTHLY/.prec/X/-47.95/VALUE/Y/-7.8/VALUE/S/(Jan%202003)/(Jan%202003)/RANGEEDGES/L/(0.5)/(5.5)/RANGEEDGES/data.nc,NetCDF/IRIDL_LEGACY,Fazendas_Sinobras_Centroide
2003-01,NOAA_NCEP,CFSv2,,2003-01,2003-02,2,1.0,136.685,-7.8,-47.95,-8.0,-48.0,22.91,prec,mm/day,mm/day * 28 dias (2003-02),https://iridl.ldeo.columbia.edu/SOURCES/.Models/.NMME/.NCEP-CFSv2/.HINDCAST/.MONTHLY/.prec/X/-47.95/VALUE/Y/-7.8/VALUE/S/(Jan%202003)/(Jan%202003)/RANGEEDGES/L/(0.5)/(5.5)/RANGEEDGES/data.nc,NetCDF/IRIDL_LEGACY,Fazendas_Sinobras_Centroide
2003-01,NOAA_NCEP,CFSv2,,2003-01,2003-02,2,2.0,236.598,-7.8,-47.95,-8.0,-48.0,22.91,prec,mm/day,mm/day * 28 dias (2003-02),https://iridl.ldeo.columbia.edu/SOURCES/.Models/.NMME/.NCEP-CFSv2/.HINDCAST/.MONTHLY/.prec/X/-47.95/VALUE/Y/-7.8/VALUE/S/(Jan%202003)/(Jan%202003)/RANGEEDGES/L/(0.5)/(5.5)/RANGEEDGES/data.nc,NetCDF/IRIDL_LEGACY,Fazendas_Sinobras_Centroide
2003-01,NOAA_NCEP,CFSv2,,2003-01,2003-02,2,3.0,186.037,-7.8,-47.95,-8.0,-48.0,22.91,prec,mm/day,mm/day * 28 dias (2003-02),https://iridl.ldeo.columbia.edu/SOURCES/.Models/.NMME/.NCEP-CFSv2/.HINDCAST/.MONTHLY/.prec/X/-47.95/VALUE/Y/-7.8/VALUE/S/(Jan%202003)/(Jan%202003)/RANGEEDGES/L/(0.5)/(5.5)/RANGEEDGES/data.nc,NetCDF/IRIDL_LEGACY,Fazendas_Sinobras_Centroide
2003-01,NOAA_NCEP,CFSv2,,2003-01,2003-02,2,4.0,167.651,-7.8,-47.95,-8.0,-48.0,22.91,prec,mm/day,mm/day * 28 dias (2003-02),https://iridl.ldeo.columbia.edu/SOURCES/.Models/.NMME/.NCEP-CFSv2/.HINDCAST/.MONTHLY/.prec/X/-47.95/VALUE/Y/-7.8/VALUE/S/(Jan%202003)/(Jan%202003)/RANGEEDGES/L/(0.5)/(5.5)/RANGEEDGES/data.nc,NetCDF/IRIDL_LEGACY,Fazendas_Sinobras_Centroide
2003-01,NOAA_NCEP,CFSv2,,2003-01,2003-02,2,5.0,272.886,-7.8,-47.95,-8.0,-48.0,22.91,prec,mm/day,mm/day * 28 dias (2003-02),https://iridl.ldeo.columbia.edu/SOURCES/.Models/.NMME/.NCEP-CFSv2/.HINDCAST/.MONTHLY/.prec/X/-47.95/VALUE/Y/-7.8/VALUE/S/(Jan%202003)/(Jan%202003)/RANGEEDGES/L/(0.5)/(5.5)/RANGEEDGES/data.nc,NetCDF/IRIDL_LEGACY,Fazendas_Sinobras_Centroide
2003-01,NOAA_NCEP,CFSv2,,2003-01,2003-02,2,6.0,168.134,-7.8,-47.95,-8.0,-48.0,22.91,prec,mm/day,mm/day * 28 dias (2003-02),https://iridl.ldeo.columbia.edu/SOURCES/.Models/.NMME/.NCEP-CFSv2/.HINDCAST/.MONTHLY/.prec/X/-47.95/VALUE/Y/-7.8/VALUE/S/(Jan%202003)/(Jan%202003)/RANGEEDGES/L/(0.5)/(5.5)/RANGEEDGES/data.nc,NetCDF/IRIDL_LEGACY,Fazendas_Sinobras_Centroide
2003-01,NOAA_NCEP,CFSv2,,2003-01,2003-02,2,7.0,368.444,-7.8,-47.95,-8.0,-48.0,22.91,prec,mm/day,mm/day * 28 dias (2003-02),https://iridl.ldeo.columbia.edu/SOURCES/.Models/.NMME/.NCEP-CFSv2/.HINDCAST/.MONTHLY/.prec/X/-47.95/VALUE/Y/-7.8/VALUE/S/(Jan%202003)/(Jan%202003)/RANGEEDGES/L/(0.5)/(5.5)/RANGEEDGES/data.nc,NetCDF/IRIDL_LEGACY,Fazendas_Sinobras_Centroide
2003-01,NOAA_NCEP,CFSv2,,2003-01,2003-02,2,8.0,295.384,-7.8,-47.95,-8.0,-48.0,22.91,prec,mm/day,mm/day * 28 dias (2003-02),https://iridl.ldeo.columbia.edu/SOURCES/.Models/.NMME/.NCEP-CFSv2/.HINDCAST/.MONTHLY/.prec/X/-47.95/VALUE/Y/-7.8/VALUE/S/(Jan%202003)/(Jan%202003)/RANGEEDGES/L/(0.5)/(5.5)/RANGEEDGES/data.nc,NetCDF/IRIDL_LEGACY,Fazendas_Sinobras_Centroide
2003-01,NOAA_NCEP,CFSv2,,2003-01,2003-02,2,9.0,181.44,-7.8,-47.95,-8.0,-48.0,22.91,prec,mm/day,mm/day * 28 dias (2003-02),https://iridl.ldeo.columbia.edu/SOURCES/.Models/.NMME/.NCEP-CFSv2/.HINDCAST/.MONTHLY/.prec/X/-47.95/VALUE/Y/-7.8/VALUE/S/(Jan%202003)/(Jan%202003)/RANGEEDGES/L/(0.5)/(5.5)/RANGEEDGES/data.nc,NetCDF/IRIDL_LEGACY,Fazendas_Sinobras_Centroide
2003-01,NOAA_NCEP,CFSv2,,2003-01,2003-02,2,10.0,282.804,-7.8,-47.95,-8.0,-48.0,22.91,prec,mm/day,mm/day * 28 dias (2003-02),https://iridl.ldeo.columbia.edu/SOURCES/.Models/.NMME/.NCEP-CFSv2/.HINDCAST/.MONTHLY/.prec/X/-47.95/VALUE/Y/-7.8/VALUE/S/(Jan%202003)/(Jan%202003)/RANGEEDGES/L/(0.5)/(5.5)/RANGEEDGES/data.nc,NetCDF/IRIDL_LEGACY,Fazendas_Sinobras_Centroide
2003-01,NOAA_NCEP,CFSv2,,2003-01,2003-02,2,11.0,309.9,-7.8,-47.95,-8.0,-48.0,22.91,prec,mm/day,mm/day * 28 dias (2003-02),https://iridl.ldeo.columbia.edu/SOURCES/.Models/.NMME/.NCEP-CFSv2/.HINDCAST/.MONTHLY/.prec/X/-47.95/VALUE/Y/-7.8/VALUE/S/(Jan%202003)/(Jan%202003)/RANGEEDGES/L/(0.5)/(5.5)/RANGEEDGES/data.nc,NetCDF/IRIDL_LEGACY,Fazendas_Sinobras_Centroide
2003-01,NOAA_NCEP,CFSv2,,2003-01,2003-02,2,12.0,237.565,-7.8,-47.95,-8.0,-48.0,22.91,prec,mm/day,mm/day * 28 dias (2003-02),https://iridl.ldeo.columbia.edu/SOURCES/.Models/.NMME/.NCEP-CFSv2/.HINDCAST/.MONTHLY/.prec/X/-47.95/VALUE/Y/-7.8/VALUE/S/(Jan%202003)/(Jan%202003)/RANGEEDGES/L/(0.5)/(5.5)/RANGEEDGES/data.nc,NetCDF/IRIDL_LEGACY,Fazendas_Sinobras_Centroide
2003-01,NOAA_NCEP,CFSv2,,2003-01,2003-02,2,13.0,480.937,-7.8,-47.95,-8.0,-48.0,22.91,prec,mm/day,mm/day * 28 dias (2003-02),https://iridl.ldeo.columbia.edu/SOURCES/.Models/.NMME/.NCEP-CFSv2/.HINDCAST/.MONTHLY/.prec/X/-47.95/VALUE/Y/-7.8/VALUE/S/(Jan%202003)/(Jan%202003)/RANGEEDGES/L/(0.5)/(5.5)/RANGEEDGES/data.nc,NetCDF/IRIDL_LEGACY,Fazendas_Sinobras_Centroide
2003-01,NOAA_NCEP,CFSv2,,2003-01,2003-02,2,14.0,193.536,-7.8,-47.95,-8.0,-48.0,22.91,prec,mm/day,mm/day * 28 dias (2003-02),https://iridl.ldeo.columbia.edu/SOURCES/.Models/.NMME/.NCEP-CFSv2/.HINDCAST/.MONTHLY/.prec/X/-47.95/VALUE/Y/-7.8/VALUE/S/(Jan%202003)/(Jan%202003)/RANGEEDGES/L/(0.5)/(5.5)/RANGEEDGES/data.nc,NetCDF/IRIDL_LEGACY,Fazendas_Sinobras_Centroide
2003-01,NOAA_NCEP,CFSv2,,2003-01,2003-02,2,15.0,226.921,-7.8,-47.95,-8.0,-48.0,22.91,prec,mm/day,mm/day * 28 dias (2003-02),https://iridl.ldeo.columbia.edu/SOURCES/.Models/.NMME/.NCEP-CFSv2/.HINDCAST/.MONTHLY/.prec/X/-47.95/VALUE/Y/-7.8/VALUE/S/(Jan%202003)/(Jan%202003)/RANGEEDGES/L/(0.5)/(5.5)/RANGEEDGES/data.nc,NetCDF/IRIDL_LEGACY,Fazendas_Sinobras_Centroide
2003-01,NOAA_NCEP,CFSv2,,2003-01,2003-02,2,16.0,232.727,-7.8,-47.95,-8.0,-48.0,22.91,prec,mm/day,mm/day * 28 dias (2003-02),https://iridl.ldeo.columbia.edu/SOURCES/.Models/.NMME/.NCEP-CFSv2/.HINDCAST/.MONTHLY/.prec/X/-47.95/VALUE/Y/-7.8/VALUE/S/(Jan%202003)/(Jan%202003)/RANGEEDGES/L/(0.5)/(5.5)/RANGEEDGES/data.nc,NetCDF/IRIDL_LEGACY,Fazendas_Sinobras_Centroide
2003-01,NOAA_NCEP,CFSv2,,2003-01,2003-02,2,17.0,209.987,-7.8,-47.95,-8.0,-48.0,22.91,prec,mm/day,mm/day * 28 dias (2003-02),https://iridl.ldeo.columbia.edu/SOURCES/.Models/.NMME/.NCEP-CFSv2/.HINDCAST/.MONTHLY/.prec/X/-47.95/VALUE/Y/-7.8/VALUE/S/(Jan%202003)/(Jan%202003)/RANGEEDGES/L/(0.5)/(5.5)/RANGEEDGES/data.nc,NetCDF/IRIDL_LEGACY,Fazendas_Sinobras_Centroide
2003-01,NOAA_NCEP,CFSv2,,2003-01,2003-02,2,18.0,531.982,-7.8,-47.95,-8.0,-48.0,22.91,prec,mm/day,mm/day * 28 dias (2003-02),https://iridl.ldeo.columbia.edu/SOURCES/.Models/.NMME/.NCEP-CFSv2/.HINDCAST/.MONTHLY/.prec/X/-47.95/VALUE/Y/-7.8/VALUE/S/(Jan%202003)/(Jan%202003)/RANGEEDGES/L/(0.5)/(5.5)/RANGEEDGES/data.nc,NetCDF/IRIDL_LEGACY,Fazendas_Sinobras_Centroide
2003-01,NOAA_NCEP,CFSv2,,2003-01,2003-02,2,19.0,284.74,-7.8,-47.95,-8.0,-48.0,22.91,prec,mm/day,mm/day * 28 dias (2003-02),https://iridl.ldeo.columbia.edu/SOURCES/.Models/.NMME/.NCEP-CFSv2/.HINDCAST/.MONTHLY/.prec/X/-47.95/VALUE/Y/-7.8/VALUE/S/(Jan%202003)/(Jan%202003)/RANGEEDGES/L/(0.5)/(5.5)/RANGEEDGES/data.nc,NetCDF/IRIDL_LEGACY,Fazendas_Sinobras_Centroide
2003-01,NOAA_NCEP,CFSv2,,2003-01,2003-02,2,20.0,410.538,-7.8,-47.95,-8.0,-48.0,22.91,prec,mm/day,mm/day * 28 dias (2003-02),https://iridl.ldeo.columbia.edu/SOURCES/.Models/.NMME/.NCEP-CFSv2/.HINDCAST/.MONTHLY/.prec/X/-47.95/VALUE/Y/-7.8/VALUE/S/(Jan%202003)/(Jan%202003)/RANGEEDGES/L/(0.5)/(5.5)/RANGEEDGES/data.nc,NetCDF/IRIDL_LEGACY,Fazendas_Sinobras_Centroide
2003-01,NOAA_NCEP,CFSv2,,2003-01,2003-02,2,21.0,377.637,-7.8,-47.95,-8.0,-48.0,22.91,prec,mm/day,mm/day * 28 dias (2003-02),https://iridl.ldeo.columbia.edu/SOURCES/.Models/.NMME/.NCEP-CFSv2/.HINDCAST/.MONTHLY/.prec/X/-47.95/VALUE/Y/-7.8/VALUE/S/(Jan%202003)/(Jan%202003)/RANGEEDGES/L/(0.5)/(5.5)/RANGEEDGES/data.nc,NetCDF/IRIDL_LEGACY,Fazendas_Sinobras_Centroide
2003-01,NOAA_NCEP,CFSv2,,2003-01,2003-02,2,22.0,302.884,-7.8,-47.95,-8.0,-48.0,22.91,prec,mm/day,mm/day * 28 dias (2003-02),https://iridl.ldeo.columbia.edu/SOURCES/.Models/.NMME/.NCEP-CFSv2/.HINDCAST/.MONTHLY/.prec/X/-47.95/VALUE/Y/-7.8/VALUE/S/(Jan%202003)/(Jan%202003)/RANGEEDGES/L/(0.5)/(5.5)/RANGEEDGES/data.nc,NetCDF/IRIDL_LEGACY,Fazendas_Sinobras_Centroide
2003-01,NOAA_NCEP,CFSv2,,2003-01,2003-02,2,23.0,205.632,-7.8,-47.95,-8.0,-48.0,22.91,prec,mm/day,mm/day * 28 dias (2003-02),https://iridl.ldeo.columbia.edu/SOURCES/.Models/.NMME/.NCEP-CFSv2/.HINDCAST/.MONTHLY/.prec/X/-47.95/VALUE/Y/-7.8/VALUE/S/(Jan%202003)/(Jan%202003)/RANGEEDGES/L/(0.5)/(5.5)/RANGEEDGES/data.nc,NetCDF/IRIDL_LEGACY,Fazendas_Sinobras_Centroide
2003-01,NOAA_NCEP,CFSv2,,2003-01,2003-02,2,24.0,187.488,-7.8,-47.95,-8.0,-48.0,22.91,prec,mm/day,mm/day * 28 dias (2003-02),https://iridl.ldeo.columbia.edu/SOURCES/.Models/.NMME/.NCEP-CFSv2/.HINDCAST/.MONTHLY/.prec/X/-47.95/VALUE/Y/-7.8/VALUE/S/(Jan%202003)/(Jan%202003)/RANGEEDGES/L/(0.5)/(5.5)/RANGEEDGES/data.nc,NetCDF/IRIDL_LEGACY,Fazendas_Sinobras_Centroide
2003-01,NOAA_NCEP,CFSv2,,2003-01,2003-03,3,1.0,405.242,-7.8,-47.95,-8.0,-48.0,22.91,prec,mm/day,mm/day * 31 dias (2003-03),https://iridl.ldeo.columbia.edu/SOURCES/.Models/.NMME/.NCEP-CFSv2/.HINDCAST/.MONTHLY/.prec/X/-47.95/VALUE/Y/-7.8/VALUE/S/(Jan%202003)/(Jan%202003)/RANGEEDGES/L/(0.5)/(5.5)/RANGEEDGES/data.nc,NetCDF/IRIDL_LEGACY,Fazendas_Sinobras_Centroide
2003-01,NOAA_NCEP,CFSv2,,2003-01,2003-03,3,2.0,312.034,-7.8,-47.95,-8.0,-48.0,22.91,prec,mm/day,mm/day * 31 dias (2003-03),https://iridl.ldeo.columbia.edu/SOURCES/.Models/.NMME/.NCEP-CFSv2/.HINDCAST/.MONTHLY/.prec/X/-47.95/VALUE/Y/-7.8/VALUE/S/(Jan%202003)/(Jan%202003)/RANGEEDGES/L/(0.5)/(5.5)/RANGEEDGES/data.nc,NetCDF/IRIDL_LEGACY,Fazendas_Sinobras_Centroide
