origem,n_resid,mean_resid,autocorr_lag1,ljungbox_p_lag6,ljungbox_p_lag12,resid_mes_01,resid_mes_02,resid_mes_03,resid_mes_04,resid_mes_05,resid_mes_06,resid_mes_07,resid_mes_08,resid_mes_09,resid_mes_10,resid_mes_11,resid_mes_12
2013-09,390,1.2155998221823316,0.0308315255888129,0.6645392855680752,0.8582079387901644,1.5365124819229772,13.773695490365565,3.8285439420544893,13.721122009193206,12.827222796960326,-1.223921649945753,-1.708988934740268,-4.339438805435754,-7.12750694719372,-7.7177279269966625,-4.626021057593804,-4.508008830394619
2013-12,393,0.789894904827493,0.024568029940056406,0.6869860027352414,0.8425093428485891,0.8982804412755598,13.041238486591467,2.907601687863785,13.065599927216422,12.439751955944072,-1.5519929617562638,-2.0521077291647734,-4.877337013239372,-8.12304133326004,-8.256813455123005,-3.370232890215179,-4.203498079377038
2014-03,396,-0.030417187793862908,-0.000793299777509594,0.7789905279156123,0.8271041141721288,-2.29851839157499,17.371072653057734,4.564394675767756,13.379656172401635,14.541644877851878,-1.3024038426712958,-2.1936861374378163,-5.648290931002929,-10.79807471339167,-13.105701458020235,-6.161030776657666,-8.714068381848744
2014-06,399,0.5220727641943659,0.011867853485753312,0.7203772492557154,0.8324418675177488,-1.512713107963723,18.579979336613455,5.830222435033323,15.52793138499386,14.965514830943174,-1.7651322819206687,-2.328672261251847,-5.757857382646208,-10.90397372248773,-13.071875051653764,-5.863613613473178,-8.25803120317047
2014-09,402,0.5096358623531334,0.016853663926234747,0.6702696536237791,0.7914180589595904,-1.3857802031297781,18.637473440892844,5.864946903191202,15.987018586766299,14.987746578427478,-1.7419680447369936,-2.166860504937858,-5.635640919931515,-11.230668608656048,-13.214887860051041,-5.855660251171212,-8.346507311238256
2014-12,405,0.862450435490553,0.02435392996226919,0.6194284130391137,0.7574918731929683,-1.09648453422537,19.284642114628653,6.636969925420499,16.67903232216586,15.424233415527153,-1.6307602676488888,-2.1226945067657517,-5.6322414083165695,-11.291750498775736,-12.159456588339596,-5.478095953519348,-7.609936553106854
2015-03,408,-0.16928226743807392,-0.0006301548876152871,0.7427959659480723,0.7851860372522407,-0.8079086679090959,16.671056893249247,2.86274424013443,13.936746245680816,13.939320011933901,-1.9590666650384492,-2.5890440696210404,-5.905020329416102,-11.149477161443489,-12.326817539895481,-6.19312576377151,-8.510794403160126
2015-06,411,0.46330742865827435,0.024651639381720592,0.6117957678234476,0.7212118188532961,0.3881627675223573,18.56385452176349,4.924442371415029,13.989225425611798,14.96331027809209,-1.9154760246776674,-2.383071700893594,-5.902188595128158,-11.566717586640038,-12.512880214712483,-5.835276502481006,-7.908023166356386
2015-09,414,0.7004185878239647,0.026229558210571664,0.5893948265939581,0.7108137398347001,0.47704401440821903,18.75730456296839,5.179088445490147,14.2108849917161,15.197758278614073,-1.7333132391913646,-1.658766587527228,-5.002302233321382,-11.457601013524682,-12.312835878450091,-5.678719399768548,-7.730993848403166
2015-12,417,-0.017501163604134593,0.024967467617076577,0.5628611926790545,0.7306183582929149,0.38387272743303624,18.71722092643401,4.904130244512129,14.033793972513513,14.808326091105293,-2.2002597952463168,-1.959752352129517,-5.283831883423751,-11.658162649077653,-12.956225368191632,-7.881348179360518,-10.430414058127013
